player_id,name,TOTspectators
104473,Walter Trusendi,186298
220717,Nagisa Suzuki,3104
117365,Petros Chrysochos,133241
221144,Andrea Redondo Gutierrez,22174
206553,Luca Potenza,16358
220847,Adela Dorreova,3805
221107,Marie Charlot Lonnemann,55937
214939,Anna Kalinskaya,1393525
105454,Brydan Klein,742261
215699,Lucia Marzal Martinez,183097
214901,Gaia Squarcialupi,171622
202551,Eleni Kordolaimi,660899
200050,Finn Bass,13334
126102,Nicolae Frunza,25555
223374,Elizabeth Jurna,62202
221035,Marina Kurosu,8643
239118,Maria Ioana Secara,3627
237461,Emma Vanderheyden,5350
222049,Julia Garcia,26477
221516,Aneta Kulhankova,9184
105589,Gerald Melzer,792495
202610,Aki Yamasoto,54127
223430,Joana Indio,5382
221786,Alena Kubanova,3270
202424,Conny Perrin,1300216
221482,Aleksandra Stromova,2631
211447,Yassamine Boudjadi,26089
215735,Sara Lanca,328671
105314,Javier Pulgar Garcia,8403
206354,Lina Qostal,88389
215429,Jovana Peric,44847
222420,Katie Morris,2627
220512,Maelys Bougrat,299244
239441,Kylie Bilchev,3939
202305,Franco Ribero,6766
209350,Emiliano Troche,12730
222192,Mafalda Guedes,29990
134568,Ignacio German Dagostino Herrera,1900
111581,Michael Mmoh,1393646
211137,Yukako Noi,27812
124069,Korey Lovett,7314
206841,Igor Rossi,4277
213849,Nicole Fossa Huergo,359101
216294,Lucia Quiterio,92170
103600,Mohammad Ghareeb,638
215879,Ilay Yoruk,577540
209919,Carina Litfin,2374
214741,Anastasia Kulikova,580837
124067,Vullnet Tashi,7009
214048,Katarina Stresnakova,3655
126106,Ryan Peniston,286628
202671,Cristina Andreea Mitu,379644
216574,Giovanna Ferreira Caputo,27124
211423,Lenka Kuncikova,12737
206908,Luis Mauricio Bonilla,3383
106355,Jonathan Kanar,64380
105788,Jakob Sude,19546
200708,Alessandro Ingarao,2871
127157,Daniel Altmaier,823122
200291,Andrea Bolla,2588
122487,Carlos Ramirez Utermann,37516
221147,Alexandra Mikhailuk,34715
106184,Hong Chung,65564
221698,Qian Yang,22463
127760,Lukas Klein,462349
238065,Noelia Zeballos Melgar,60324
211968,Elpida Malamou,34061
221869,Sophia Cannizzaro,3243
201528,Melanie Oudin,136809
122118,Abduvoris Saitmukhamedov,6302
222283,Ana Utrilla Benito,5309
223174,Emma Jane Barclay,3330
207836,Muzammil Murtaza,491
210271,Anita Husaric,295554
221294,Sofya Ivanova,4238
213572,Risa Ushijima,479142
236981,Emma Jouy,1936
206105,Rutuja Bhosale,479812
111752,Raleigh Smith,28325
209278,Alec Beckley,6866
216119,Maileen Nuudi,223366
132003,Sameer Kumar,1601
211736,Ivana Jorovic,987512
203917,Yi Liu,48202
220610,Adelina Doguzova,2939
105824,Kirill Dmitriev,8812
202443,Valeria Savinykh,940320
200418,Karl Friberg,36605
222979,Ella Leroy,4090
207181,Govind Nanda,69285
222779,Elizaveta Shebekina,32385
201483,Madison Brengle,1623018
213682,Sarah Stoerbrauck,5309
222615,Sharannya Gaware,25372
220821,Erika Sofia Gonzalez,3565
105113,Patrik Rosenholm,59207
223291,Paola Ueno Dalmonico,7512
106234,Aslan Karatsev,1252583
221319,Anais Peralta Criado,6225
216179,Valeriya Olyanovskaya,296420
214782,Fernanda Contreras Gomez,250948
216301,Loretto Villalba Rubio,8605
216404,Alexandera Inozemtseva,3133
220604,Alice Garcia,87301
215552,Ruxandra Schech,60287
207678,Juan Manuel Cerundolo,273846
221096,Sijia Wei,39913
145018,Fabian Lara,2744
122059,Steven De Waard,88583
216308,Lucianna Piedra,21048
127280,Francesco Faggella,3900
122617,Suraj R Prabodh,48245
221213,Ane Mintegi Del Olmo,185800
219853,Danai Petroula,30678
220387,Najah Dawson,4255
126120,Nino Serdarusic,846469
223049,Laura Marie Haagen,2480
144679,Daniil Zarichanskyy,5900
122092,Melik Feler,3437
215404,Vanessa Wong,18508
220296,Fiona Arrese Mata,7166
211924,Andrea Dikosavljevic,23067
239426,Hana Becirovic Novak,5148
215757,Florencia Massardo Brain,3222
201455,Elena Vesnina,1008370
105796,Barkin Yalcinkale,3057
211841,Eleonore Tchakarova,110317
201462,Alberta Brianti,161168
221359,Emmy Yaron,24748
221920,Azusa Yasaki,5763
222600,Kenzy Ramy,29180
216289,Maria Virginia Bosch,13810
215230,Katharine Fahey,163944
222656,Valentina Domenicone,11942
208218,Patryk Kosinski,2739
102737,Gergely Kisgyorgy,8364
208654,Ilya Tiraspolsky,7314
206910,Daly Meinert,7718
126169,Ilya Vasilyev,35528
223035,Ha Ga Yeong,2480
211484,Lou Adler,363047
222209,Anna Marie Weissheim,3038
223677,Malak Naim,49193
216247,Jodie Annie Lawrence Taylor,3487
221553,Iulia Maria Farcas,8410
211714,Raluca Ciufrila,2758
214938,Alana Tuayeva,77680
222534,Andreea Valentina Mondan,2934
214320,Valentine Bacher,79787
111571,Luca Corinteli,3220
221624,Carson Tanguilig,23993
212054,Amelie Intert,158774
200148,Amal Sultanbekov,37745
206862,Leon Vessels,7011
235154,Mia Chudejova,33613
216475,Nurin Nabilah Roslan,3609
203573,Ekaterina Semenova,3528
215423,Vicky Geurinckx,25485
111459,Arjun Kadhe,229650
222360,Laura Isabel Putz,20605
215236,Maria Kononova,32615
223420,Nisrin Stoica,5334
214968,Laura Sofia Rico Garcia,23294
106314,Jack Schipanski,4022
213672,Usue Maitane Arconada,982087
206864,Donggeun Oh,3375
221198,Anne Sophie Morandais,167707
216299,Ekaterina Vishnevskaya,402241
111796,Eduardo Russi,20161
123851,Davide Galoppini,41694
223384,Jordina Font,9817
223313,Angelina Mysakova,4134
111194,Evgeny Elistratov,15915
215864,Anja Draskovic,66479
103590,Michael Quintero,22244
135010,David Nguyen,7120
223409,Karolina Mrowiecova,6302
206833,Elio Ramaglia,4068
216170,Noa Liauw A Fong,356931
133037,Giovanni Cozzolino,4009
202687,Ran Tian,161147
220367,Leylah Annie Fernandez,592407
231635,Ines Costa,8365
206900,Diego Alejandro Giraldo Restrepo,3933
215103,Yasmina El Sayed,64043
234473,Charlotte Florent,6291
221082,Lina Boylan,35788
223300,Manon Lamarque,6001
223297,Tea Zivic,2646
221601,Bridget Stammel,12401
234491,Agostina Breval,6560
103908,Paul Henri Mathieu,451117
214220,Margot Yerolymos,963670
221614,Emma Sanchez,7642
223324,Dalia Sherif,35212
105274,Patricio Heras,138706
221071,Yunqi He,2680
220445,Paulina Ailin Sainz,2057
239417,Asem Shoybek,3218
204430,Antonia Lottner,1011786
219996,Kristina Vasina,5701
223018,Anastasia Kovaleva,90072
221014,Francesca Curmi,185594
234247,Laalitya Kalluri,3613
215896,Niditra Rajmohan,85152
210584,Fiona Codino,507717
122241,Winston Lin,27947
206447,Daniel Batista,18604
122018,Jun Nan Tao,11899
210734,Laura Deigman,151470
210166,Sara Mansoor,899
216143,Alessia Di Pietro,34556
202414,Catherine Harrison,422813
205927,Alina Wessel,46998
223361,Viktoriia Naumenko,6212
223431,Maria Andre,6788
215629,Alexandra Ferreira Da Silva,13902
206171,Alice Bacquie,157328
220689,Karolina Vlckova,137639
206111,Hua Chen Lee,317595
215855,Irys Ekani,276800
220720,Avani Reddy Namireddy,2766
201509,Ashley Weinhold,58682
220783,Hajar Hssine,2836
223365,Tanika Tyra Panaino,15350
111794,Kamil Majchrzak,1407733
123855,Daniele Capecchi,41144
200228,Felix Corwin,127414
105697,Marco Bortolotti,264850
105254,Nikola Mektic,227507
212903,Laura Correia,8175
105806,Mirza Basic,1333062
122272,Kirill Komarov,19093
126340,Viktor Durasovic,577515
222230,Constance Branstine,19424
202480,Richel Hogenkamp,1307178
207731,Brandon Murphy,5833
221365,Dariya Radulova,6619
221410,Fanny Norin,81475
103921,Sonchat Ratiwatana,30880
220069,Mariia Skuba,7048
201481,Tamira Paszek,436100
222758,Emma Semenenko,6208
216292,Maria Ribeiro,3505
213537,Olga Fridman,89570
215175,Alexandra Viktorovitch,95711
221584,Shiho Tsukuda,3157
222844,Valeria Carreno,9254
222617,Laura Kubacakova,2258
105812,David Agung Susanto,2005
202218,Lev Kazakov,2996
222871,Daniela Zambrano,6599
211983,Sarai Delfina Monarrez Yesaki,3162
103690,Marcin Matkowski,2430
215698,Paula Arias Manjon,232412
104744,Gaston Arturo Grimolizzi,6701
219784,Camille Verden Anderson,25153
213663,Paulina Lewandowska,7932
215125,Saara Kunakunova,598
219792,Anastasia Sukhotina,382259
214246,Julia Thiem,36398
200270,Alex Knaff,590
205356,Blessing Samuel,17342
213651,Agne Cepelyte,3083
221593,Begum Elif Gumussoy,17272
215622,Silvia Bordes Caselles,18417
213938,Tereza Kolarova,81330
242446,Dana Mousa,7024
105487,Facundo Bagnis,1624966
105273,Mauricio Echazu,127588
220364,Sapfo Sakellaridi,708294
111442,Jordan Thompson,1696281
215141,Lucie Kankova,2369
221149,Justyna Malatinska,74452
239397,Elena Micic,27262
202482,Barbara Haas,1310679
238207,Hwiwon Wi,59739
210362,Francesca Rescaldani,33275
245100,Aidan Mchugh,83788
222340,Reza Timmerman,55938
240996,Tamara Kostic,15545
202596,Mihaela Buzarnescu,1210883
220671,Katerina Krizova,75609
223283,Zeynep Su Yavuz,56765
216321,Genevieve Lorbergs,79123
215000,Paige Cline,83688
202599,Alice Moroni,23135
221888,Lauren Nikoloski,12173
221310,Katerina Mandelikova,55196
206295,Omar Ferreras,2902
105943,Federico Gaio,1676567
220836,Danika Gerner,2734
223016,Zuzana Pavelekova,16960
239422,Edda Mamedova,11024
104583,Filip Polasek,4407
222297,Maria Kozyreva,45138
222749,Kelly Hope,5992
104900,Raony Carvalho,2780
219684,Karolina Szmit,3096
213573,Megumi Nishimoto,81460
104312,Andreas Seppi,1510718
209062,Kamen Damov,7314
207733,Jack Draper,204969
105726,Yannik Reuter,342091
211708,Lizeth Ramirez,4255
215419,Mayssa Tebourbi,18176
220734,Maissane Aik Haymoz,17774
222271,Magdalena Nunez Pureco,6274
105801,David Pel,30159
214536,Kamilla Galieva,8642
210786,Anastasia Vdovenco,501388
215876,Nicole De O Crispino De Souza,3053
200368,Jack Mingjie Lin,54475
144972,Geoffrey Blancaneaux,737997
215783,Noor Omara,2819
220730,Chiara Bordo,58485
209871,Amr Elsayed Abdou Ahmed Mohamed,373
221183,Alexandra Petric,15226
222713,Isabella Weatherhead,8325
222972,Wiktoria Czerny,3891
132054,Nathan Ponwith,24972
202262,Filip Cristian Jianu,216561
214736,Darina Mueller,3155
220645,Franziska Sziedat,186116
222439,Lisa Ryan,4008
222693,Jocelyn Massey,2844
127155,Marvin Greven,6979
221252,Friderika Lotti Meszaros,4102
222794,Anamaria Kurtsikashvili,23619
242450,Sofia Avataneo,3927
109686,Riccardo Bonadio,727493
200003,Jeremy Beale,67392
106281,Liam Broady,1433162
123915,Arturs Lazdins,366
206045,Quirine Lemoine,706961
106278,Vasile Alexandru Ghilea,5698
132457,Jarryd Woog,5773
220666,Ksenia Domnina,3562
204249,Csilla Argyelan,183836
123743,Kevin Kylar,32514
106333,Julien Cagnina,54533
206884,Brian De Vrind,3090
220014,Safiya Carrington,112715
213585,Hana Mortagy,30309
223417,Greta Schieroni,18863
136440,Dominik Koepfer,1399527
214643,Ludmilla Samsonova,1216564
222294,Darja Suvirdjonkova,37489
216021,Nicole Mossmer,27851
208138,Samuel Puskar,3227
222096,Isabelle Kouzmanov,50608
111201,Christoffer Solberg,12952
222296,Zhuoxuan Bai,20012
211916,Valeria Nikolaev,91666
221264,Chie Kezuka,34209
236959,Martina Sofia Sfilio,9224
216186,Aneta Laboutkova,438520
104918,Andy Murray,1228740
222384,Daniela Carreto,10058
222445,Ana Villalvazo,2595
209130,Benedikt Emesz,3683
104136,Santiago Gonzalez,15990
225855,Vitoria Solis Urdiales,13036
211700,Barbora Stefkova,539459
222624,Carla Galmiche,3333
220163,Ares Teixido Garcia,32273
216401,Megan Lombardi,10191
222186,Erica Kanna Hagi,3835
126603,Pauli Partinen,3355
111809,Henry Craig,27316
105414,Matthieu Roy,8682
214087,Aminat Quadri,5445
105523,Claudio Fortuna,19979
220784,Salma Loudili,12267
208180,Chang Lin Tsai,22717
215936,Francesca Jones,766282
213741,Alexia Coutino Castillo,18406
221312,Aurore Felsenhart,16976
216067,Tiffany Mylonas,5462
201697,Kristyna Pliskova,1527583
104972,Mauricio Alvarez Guzman,3284
216139,Sofya Lansere,426475
220375,Aida Garcia Mendez,15174
105155,Pedro Sousa,1296055
200712,Katerina Kroupova,2171
202200,Jakob Aichhorn,3683
216195,Yasmeen Ghaoui,50985
220788,Dhwani Kumar,2811
239406,Laura Tapiador,2810
105585,Ze Zhang,799662
206811,Juan Martin,1900
222809,Mei Koike,2501
220813,Lize Alet Morkel,19072
144805,Clement Larriere,6667
245146,Zeynep Sena Sarioglan,63722
239420,Maria Beatriz Teixeira,6523
127300,Jurabek Karimov,75913
209915,Mark Owen Endler,1698
215352,Victoria Emma,95677
221274,Hadir Kilani,9629
238084,Delia Gaillard,3395
121393,Ricardo David Mayagoitia,2704
221816,Guillermina Grant,1373
241737,Yasmine Alaaeldin,4293
222108,Rouli Ye,19872
233723,Anna Wise,9918
219369,Lucia Gutierrez,2143
220797,Miray Konar,79387
105137,Pere Riba,198495
216141,Carlotta Romito,3001
206033,Saana Saarteinen,6481
221769,Ida Hasselbalch,12217
106027,Giacomo Miccini,8008
122393,Adrian Obert,2596
223311,Lara Eroglu,25111
105721,Chandril Sood,24259
138576,Robert Kjellberg,2724
144915,Mikalai Haliak,35414
234251,Gabriella Soliman,2920
208111,Marko Vujic,3003
201616,Lauren Davis,1497771
110760,Sergio Monges,2040
215140,Eugenia Ganga,343000
123944,Max Andrews,13036
221243,Martyna Kubka,221824
221253,Petra Seresova,8204
239173,Anna Jakovleva,4130
221581,Natea Bizet,9381
214831,Lucia Montano,2853
236982,Nina Darmatiova,3190
126239,Arthur Rinderknech,717438
220489,Valentina Ryser,353746
234499,Sudipta Kumar,6368
221939,Ana Karen Guadiana Campos,24634
219969,Catarina Castro Cerqueira,7395
201562,Silvia Soler Espinosa,800922
202418,Lara Arruabarrena,1350784
222157,Camille Townsend,34428
214065,Laura Gomez,3561
221307,Darja Vidmanova,229533
215477,Deniza Marcinkevica,15267
206298,Nidhi Chilumula,198914
206396,Da Hye Kim,152418
111181,Pruchya Isarow,46689
220886,Anna Ross,6638
220343,Matilde Mariani,47028
216046,Lea Dubois Rebiere,4522
221987,Ane Ibarra,3329
125803,Daniel Windahl,4166
205363,Cristina Sanchez Quintanar,10145
222720,Thais Maciel,2416
202676,Prerna Bhambri,212323
216302,Alexia Alvarez Gerochristodoulou,16351
222790,Shikha Tyagi,3589
212314,Jahana Bayramova,680
220670,Anna Speri,2948
238183,Liam Oved,16409
221845,Kimia Rahmani,222
202642,Gioia Barbieri,46902
222910,Mirabelle Brettkelly,6758
222834,Skyler Marie Grace Grishuk,14478
223381,Carmen Juan Bru,11149
102863,Takao Suzuki,1928
215492,Lisa Marie Rioux,132163
214367,Arthi M,60755
213669,Aleah Marrow,54291
126845,Max Purcell,1094674
124001,Gergely Madarasz,5564
206768,Rafael Eduardo Gonzalez Retana,345
214902,Ziyu Wang,26956
222853,Linn Svaerd,4188
223137,Arzuv Klycheva,733
110662,Mohamed Nazim Saber,3019
206320,Vita Taher,8376
220468,Ran Miyachi,6924
207759,Matthew Foster Estwick,444
126320,Lorenzo Santini,3352
209323,Amy Sargeant,3767
216202,Alisa Yakimakho,47966
245092,Hanna Piatrushka,4182
214118,Luca Nagymihaly,156079
108741,Mohd Assri Merzuki,810
220594,Lisa Marie Lausecker,2693
123742,Martin Beran,4213
222731,Hla Saber,12375
223069,Baylen Brown,14619
222343,Emma Renard,3979
201424,Shahar Peer,23419
215411,Sarra Ata,4833
214603,Silvia Mattiolo,19750
223141,Sara Dols,11855
104871,Jeremy Chardy,1633237
211105,Akvile Parazinskaite,84892
220396,Jihane Megdiche,2703
201648,Naomi Broady,930307
105238,Alexandr Dolgopolov,628455
202210,Edris Fetisleam,419
215028,Sofija Zecevic,5987
221287,Ekaterina Melikhova,4179
211884,Chiara Frapolli,114262
222264,Zora Hudson,83350
105281,Eric Quigley,163752
212805,Paige Mary Hourigan,350079
230129,Hana Abd El Hamid,6443
222207,Ofer Kivity,31694
205855,Elyne Boeykens,304749
216106,Svetlana Zdorova,3756
222994,Malvika Shukla,11717
221009,Harriet Hamilton,12453
109684,Sami Huurinainen,10065
215652,Amreen Naaz,21748
241750,Martyna Zaremba,7302
235156,Nicol Benesova,2606
211898,Andreea Ghitescu,401522
222619,Anali Kocevar,12362
106196,Pascal Meis,28765
206886,Amadatus Admiraal,6266
213885,Rosie Johanson,16176
201474,Agnieszka Radwanska,1024169
238199,Daniel Goldstein,2917
105118,Dorian Descloix,26103
223678,Lina Sarhan,11215
222602,Nina Radovanovic,113617
223081,Stefania Pantaia,10359
216412,Eleonora Liga,8790
117357,Omar Jasika,215525
134113,Cing Yang Meng,11208
202144,Jake Douglas,10617
204298,Viktorija Rajicic,31889
215165,Daniela Obando,6917
203537,Victoria Kan,679626
222860,Vivian Ovrootsky,4077
105053,Santiago Giraldo,1091626
221333,Solana Sierra,74987
215078,Emelie Luisa Schwarte,18204
110775,Tejas Chaukulkar,21653
122049,Christopher G Haworth,3704
223363,Carla Nokes,7038
105029,Sergey Betov,210770
117359,Jake Delaney,75591
208371,Niccolo Inserra,11888
215045,Xinyu Jiang,201858
206124,Tereza Martincova,1601535
128021,Paride Mangiaterra,3929
206357,Angelique Svinos,199147
216065,Elysia Bolton,181160
215929,Laura Lopez Giese,20263
223279,Sinazo Solani,5812
222178,Mia Vukica Milojevic,3158
132032,Christopher Rosensteel,2802
223170,Isabelle Coman,3330
219929,Zoe Richard,73084
109343,Pavel Tsoy,44112
105682,Alessandro Petrone,65576
105641,Blaz Rola,1457657
214909,Jada Robinson,178435
214027,Milagros Montero,7496
213705,Natividad Lopez Diaz,10348
202639,Akiko Omae,657498
206351,Rio Kitagawa,206612
205556,Ioana Ivan,54621
211216,Cristiana Ferrando,786155
221716,Iman Garshong,5393
216336,Martina Bokulic,3301
216069,Justine Pysson,218682
220453,Adithya Karunaratne,374505
221122,Carmen Garri Murcia,80036
138328,Patricio Betancourt Gonzalez,5837
222046,Greta Carbone,3399
205492,Ashmitha Easwaramurthi,284300
105070,Hans Podlipnik Castillo,188926
132124,Aaron Addison,58170
222127,Madalena Andrade,9558
202215,Mateusz Smolicki,2642
132999,Kai Wehnelt,4135
222558,Stefanie Auer,124994
206914,Mateo Vereau Melendez,2040
215968,Maxine Palmen,12333
109590,Alfredo Moreno,3357
205616,Xin Wen,4108
127134,Beck Pennington,3488
216359,Laetitia Charbonnet,3189
104655,Pablo Cuevas,1577115
223306,Evdokiia Popova,3595
215026,Andra Maria Nitescu,85911
201512,Monica Niculescu,1417129
220461,Karolina Kubanova,253898
202594,Elena Bogdan,163249
213841,Tamachan Momkoonthod,249792
208028,Francisco Llanes,15134
239162,Olivia Alcala Gurri,3273
215619,Klaudia Wira,84666
221778,Julienne Goh,3512
222089,Kimberly Sabga,6475
122073,Fabio Costa,2252
201649,Lenka Jurikova,261005
207220,Taha Baadi,68823
222492,Arianna Castellanos Calderon,4671
126189,Hao Yang Hu,3296
238201,Oluchukwu Jennifer Nkili,15410
204393,Skylar Alexandra Morton,6701
216132,Anamaria Kiszner Luca,18887
215128,Alexandra Alegre Ferre,28969
220802,Milagros Jaime,13421
221811,Ayana Rengiil,177
220592,Emily Welker,221274
239482,Wiktoria Rutkowska,10602
223256,Elana Nasr,8192
206511,Felipe Muzzi,3795
208601,Frank Barnett,3971
227092,Sveva Bernardi,3312
220060,Andrea Sauco Roque,26849
222626,Doris Carolina Isaila,3274
216228,Kaaviya Balasubramanian,41327
214820,Moulika Ram,19183
201585,Sloane Stephens,1566942
220389,Nicole Knickerbocker,4255
106240,Mohit Mayur Jayaprakash,6549
221717,Juline Fayard,62293
234485,Emma Claussmann,3355
106120,Ricardo Ojeda Lara,466710
216130,Elena De Santis,60520
216282,Ana Maria Gonzalez Ruiz,6605
200459,Tillmann Erdbories,6064
200611,Elliot Benchetrit,1001139
223343,Nikol Palecek,118268
222284,Gaia Di Paolo,3101
103401,Jan Hernych,74187
104550,Ricardo Hocevar,43153
222185,Kit Yi Kaye Au Yeung,3835
219548,Serena Gugnali,8370
212244,Amreetha Muttiah,1051
203318,Shu Ying Hsieh,48404
233735,Julie Sappl,8248
238075,Petra Marcinko,27673
214339,Arina Petrova,33901
220804,Liz Carolina Chileno,25920
221135,Uxia Martinez Moral,18822
222326,Tea Lukic,71217
238196,Alian Zack,12580
215158,Maria Del Rosario Vazquez,142469
232880,Elena Arenas Guisasola,2379
219727,Anastasia Bovolskaya,2749
222351,Gala Arangio,64447
214468,Milena Amedieva,8156
239435,Virginia Ferrara,14252
215416,Kassandra Davesne,131300
220811,Linda Cagnazzo,59790
211557,Nina Stadler,634674
215965,Sabhyata Nihalani,7369
216233,Mia Rabinowitz,17765
144761,Pavel Petrov,5838
111454,Li Tu,19345
214958,Natalia Nikolopoulou,62702
202428,Kiki Bertens,1936877
126375,Aitor Aramburu,10928
216250,Bronte Murgett,10456
111462,Ken Onishi,38303
144907,Adrian Oetzbach,4868
105840,Arnau Dachs,3704
220371,Ellie Douglas,232995
216371,Daria Solovyeva,134745
205918,Ulrikke Eikeri,907338
215574,Sofiya Kuzina,3417
208158,Dominik Palan,8265
211825,Anastasiya Saitova,44821
201532,Anastasia Pivovarova,288989
200282,Alex De Minaur,1403347
214309,Kelly Chen,48874
221429,Isabella Bolivar Garces,20724
221838,Danielle Andrea Thompson,13238
210660,Joana Vale Costa,26728
214408,Lu Yu,3760
245137,Arthur Reymond,11889
238190,Shira Rachel Sivan,6290
209219,Timur Mukhtarulin,3415
216017,Jiatian Qi,94100
221511,Ruth Marsh,8104
223435,Milla Sequeira,25177
220696,Iryna Rusyn,6234
126260,Masaki Osafune,5593
206450,Antonin Stepanek,1900
201619,Madison Keys,1797455
222454,Angella Okutoyi,12646
223285,Anaelle Leclercq,50060
221540,Isabelle Popma,2091
221400,Margriet Timmermans,17460
215528,Anna Maria Jovanovic,27280
209936,Lorenzo Claverie,12078
216350,Angie Carolina Yepes Medina,78789
209343,Gabriele Felline,3772
220548,Peyton Stearns,248495
215302,Chiara Merico,27668
216022,Kenadi Hance,15919
219887,Saki Imamura,152732
209506,Francesco Forti,236872
216402,Marina Alcaide Bakari,8818
215044,Yu Tong Tang,11452
222903,Maraia Paula Manrique,9195
126902,Zhu Guo,7069
202616,Justyna Jegiolka,119890
221791,Anoushka Sharma,2298
211225,Quinn Gleason,520024
105429,Scott Puodziunas,76052
221127,Tara Malik,69277
222540,Michaela Koricinova,9164
122368,Joao Monteiro,74949
215424,Patrycja Polanska,123810
222041,Maja Radenkovic,110542
207969,Stefan Dostanic,6133
221381,Noelly Longi Nsimba,102303
104349,Rui Machado,2912
211694,Yu Ting Hsieh,82626
234507,Amber Maatman,2521
220053,Luisa Meyer Auf Der Heide,134181
122488,Iancu Lustinian Ghinda,3255
202300,Phuong Van Nguyen,458
216570,Shereen Peterson Paul,22437
206829,Wilhem Labrador,3419
238206,Evelina Takhmazyan,14519
216222,Nikol Docheva,3706
222658,Noelia Belen Acosta,12912
215399,Camilla Fabbri,5162
215096,Jaimee Fourlis,705086
202328,Dhruv Sunish,24894
214304,Vera Lapko,879721
223344,Elisabeth Iila,12336
200671,Daisuke Sumizawa,6031
236985,Greta Borsoi,4156
239109,Yochana Benchetrit,6586
228909,Amelie Van Impe,36829
222465,Elyssa Ducret,7022
122534,Joao Walendowsky,4910
106168,Sidharth Rawat,358218
213584,Irina Fetecau,820164
220102,Valentina Cvackova,8955
222682,Sarah Prescott,33013
222650,Coral Scherb,9191
215031,Dominique Karregat,371361
222382,Aurelia Riga,3126
131911,Lucas Poullain,5768
223305,Vlada Lenskaya Bogomolova,3595
220569,Tereza Polanska,15267
201593,Irina Camelia Begu,1526807
213755,Erika Drozd Pereira,145572
221405,Mara Cristiana Pop,6873
214020,Amina Anshba,804123
221704,Liz Keller,23236
220635,Anda Ghinga,38989
222911,Katharina Rothacker,18613
216061,Tinkara Kovac,3411
216332,Jana Haid,3191
236988,Sara Borkop,3754
220365,Elene Mchedlidze,104672
126533,Alvaro Lopez San Martin,47843
243421,Luna Dinoto Fernandez,7023
208874,Seita Watanabe,6315
216008,Moni Potrc,38519
223439,Eva Alvarez Sande,6051
135462,Torben Otto,3002
220764,Eirini Kontaki,8697
105832,Reda Karakhi,12079
220590,Avelina Sayfetdinova,60601
106050,Libor Salaba,9533
214517,Polina Golubovskaya,240399
222914,Liisa Varul,14008
201516,Evgeniya Rodina,1130383
106302,Andrew Harris,713538
216016,Xiyu Wang,838204
215725,Sihem Bellahouel,45153
202126,Jaimee Floyd Angele,31423
210357,Mara Schmidt,213123
201671,Ksenia Lykina,389724
227094,Laura Vasilescu,25667
223044,Kaitlyn Ha,2480
202434,Aleksandra Krunic,1331260
206713,Dominic West,2780
216372,Ikram Rassif,21736
220832,Debora Janjulio Braga De Souza,2482
222817,Lara Schneider,7762
222919,Julia Avdeeva,225359
214149,Viktoria Kuzmova,1431785
216027,Francesca Bonometti,12649
221978,Gabriela Cortes Flores,2914
222151,Angele Devaux,13552
221444,Martina Josefina Zarza,15991
106106,George Tsivadze,5605
211208,Ho Ching Wu,363621
105672,Jarmere Jenkins,7057
232446,Noemie Oliveras,13130
202385,Jenson Brooksby,397717
221438,Alice Volpe,15285
201904,Jatuporn Nalamphun,2616
220517,Ana Stefanovic,12361
104816,Karan Rastogi,407
230884,Ottavia Massetti,10840
221062,Marie Mettraux,312562
216319,Anastasiya Poplavska,321763
211822,Darya Chernetsova,26709
235159,Astrid Lew Yan Foon,5172
221413,Solymar Colling,123814
238208,Rachel Gans,4259
200660,Thomas Bosancic,28278
132113,Carlos Arana,3453
223169,Priscilla Stojanovska,3330
221872,Rebecca Jones,29458
221969,Hong Kiu Kwok,7039
241720,Aada Inna,4059
220471,Dominique Chante Mclean,2896
223453,Brooklyn Olson,23040
104745,Rafael Nadal,2633935
134524,Daniel Svensson,3867
241000,Sujeong Jang,42376
214507,Berfu Cengiz,625154
211080,Sai Samhitha Chamarthi,280717
216239,Magdalena Santer,2307
103175,Toshihide Matsui,243626
222115,Taehee Kim,2284
122079,Allan Gomes Oliveira,2455
111153,Christopher Eubanks,1013716
202484,Nicole Gibbs,1385619
221975,Zulay Castaneda,505
220431,Noa Krznaric,52817
130550,Victor Ouvrard,10341
106390,Matteo Donati,741138
237466,Livia Airoldi,11077
220532,Helene Pellicano,294654
206281,Mayya Katsitadze,6350
221660,Anna Syrova,11450
220586,Anna Novikova,10152
216471,Guljan Muhammetkuliyeva,680
232873,Sopiko Tsitskishvili,70670
220612,Anna Khudoley,14362
211411,Nina Stojanovic,1076859
106154,Duje Kekez,12954
220357,Renata Lombera,6122
214056,Angelica Maria Ochoa Martinez,2587
214535,Petra Hule,4217
223197,Joanna Tomera,60355
215798,Rosa Vicens Mas,553795
214724,Jiaxi Lu,379385
223036,Nora Gaal,2480
201400,Nicole Vaidisova,22816
200039,Matthew Christopher Romios,125963
105161,Yann Marti,200911
222109,Leila Epstein,9932
206336,Julia Stamatova,929893
209974,Aleksander Orlikowski,2767
214707,Cristiana Miruna Tudor,20323
220965,Laura Duhl,3032
211533,Jelena Ostapenko,1793031
214964,Dariya Detkovskaya,190198
103794,Benjamin Becker,410142
222058,Momo Saitou,7739
220259,Daria Nazarkina,257716
211773,Silvia Tumova,11667
110740,John Lamble,57328
211539,Fiona Ferro,1202155
221302,Xinlei Guan,16110
144733,Benard Bruno Nkomba,13214
216388,Aylin Abdioglu,16839
200521,Dylan Gee,2806
234498,Vaidehi Katkar,3184
